epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,16.7058,1.92092,3.20957,1.80413,0.00645,1,0.01363,0.00409,1.06168,4.14385,1.58535,0.000364446,0.000364446,0.000364446
34,17.1208,1.94689,3.17046,1.67781,0.00645,1,0.01363,0.00409,1.06168,4.14385,1.58535,0.000370389,0.000370389,0.000370389
35,17.5485,2.20655,3.19336,1.79408,0.0069,1,0.01382,0.00868,1.08059,4.02532,1.61062,0.000376002,0.000376002,0.000376002
36,17.964,2.17314,2.78579,1.9056,0.0069,1,0.01382,0.00868,1.08059,4.02532,1.61062,0.000381285,0.000381285,0.000381285
37,18.4058,1.96106,2.85819,1.82339,0.0073,1,0.01345,0.00866,1.11907,3.9987,1.65121,0.000386237,0.000386237,0.000386237
38,18.9833,1.82894,3.28482,1.80646,0.0073,1,0.01345,0.00866,1.11907,3.9987,1.65121,0.00039086,0.00039086,0.00039086
39,19.425,1.68144,2.90191,1.56701,0.00775,1,0.01309,0.00716,1.11764,3.99342,1.64876,0.000395152,0.000395152,0.000395152
40,19.8361,2.21102,3.72851,2.05382,0.00775,1,0.01309,0.00716,1.11764,3.99342,1.64876,0.000399115,0.000399115,0.000399115
41,20.2616,1.72753,2.62517,1.67164,0.00781,1,0.01309,0.00621,1.05653,4.24992,1.70525,0.000402747,0.000402747,0.000402747
42,20.6899,1.89517,2.57951,1.71943,0.00781,1,0.01309,0.00621,1.05653,4.24992,1.70525,0.00040605,0.00040605,0.00040605
43,21.1266,2.05879,2.67051,1.71416,0.00746,1,0.01292,0.00622,1.16092,4.14173,1.69829,0.000409022,0.000409022,0.000409022
44,21.5374,1.67738,2.73747,1.63013,0.00746,1,0.01292,0.00622,1.16092,4.14173,1.69829,0.000411664,0.000411664,0.000411664
45,22.0052,1.67864,2.49025,1.6679,0.00694,1,0.01259,0.00612,1.2628,4.23066,1.78018,0.000413976,0.000413976,0.000413976
46,22.4234,1.70231,2.6498,1.61365,0.00694,1,0.01259,0.00612,1.2628,4.23066,1.78018,0.000415958,0.000415958,0.000415958
47,22.9204,2.09846,2.81646,1.68914,0.00641,1,0.01605,0.00642,1.62257,3.94474,1.74658,0.00041761,0.00041761,0.00041761
48,23.4241,1.34528,2.62699,1.44334,0.00641,1,0.01605,0.00642,1.62257,3.94474,1.74658,0.000418932,0.000418932,0.000418932
49,23.8986,1.56543,2.15271,1.53418,0.00568,1,0.995,0.4975,1.77368,3.63403,1.6841,0.000419924,0.000419924,0.000419924
50,24.4602,1.31795,2.28576,1.32119,0.00568,1,0.995,0.4975,1.77368,3.63403,1.6841,0.000420586,0.000420586,0.000420586
51,24.9555,1.81181,2.37586,1.70594,0.00521,1,0.995,0.4975,2.01634,3.25354,1.85778,0.000420918,0.000420918,0.000420918
52,25.4445,1.66477,2.17145,1.57736,0.00521,1,0.995,0.4975,2.01634,3.25354,1.85778,0.000420919,0.000420919,0.000420919
53,25.93,1.57895,1.91451,1.50519,0.00521,1,0.995,0.4975,2.01634,3.25354,1.85778,0.000420591,0.000420591,0.000420591
54,26.4223,1.69686,2.3155,1.48889,0.00529,1,0.995,0.4975,1.98362,2.91867,1.8742,0.000419932,0.000419932,0.000419932
55,26.881,1.34117,1.81231,1.2799,0.00529,1,0.995,0.4975,1.98362,2.91867,1.8742,0.000418944,0.000418944,0.000418944
56,27.4348,1.73394,2.45714,1.64401,0.00529,1,0.995,0.4975,1.98362,2.91867,1.8742,0.000417625,0.000417625,0.000417625
57,27.882,1.64803,2.61174,1.64201,0.5055,1,0.995,0.4975,1.7935,2.67946,1.70675,0.000415977,0.000415977,0.000415977
58,28.3126,1.52582,2.13637,1.41693,0.5055,1,0.995,0.4975,1.7935,2.67946,1.70675,0.000413998,0.000413998,0.000413998
59,28.8375,1.31167,1.50896,1.35137,0.5055,1,0.995,0.4975,1.7935,2.67946,1.70675,0.000411689,0.000411689,0.000411689
60,29.4047,1.67521,2.34152,1.46204,0.63843,1,0.995,0.4975,1.62967,2.61551,1.57174,0.00040905,0.00040905,0.00040905
61,29.9887,1.43592,2.02884,1.38228,0.63843,1,0.995,0.4975,1.62967,2.61551,1.57174,0.000406081,0.000406081,0.000406081
62,30.5574,1.62127,2.89282,1.45564,0.63843,1,0.995,0.4975,1.62967,2.61551,1.57174,0.000402782,0.000402782,0.000402782
63,31.1496,1.68678,3.53467,1.6277,0.59048,1,0.995,0.6965,1.29839,2.56156,1.28981,0.000399153,0.000399153,0.000399153
64,31.703,1.60632,2.79445,1.58826,0.59048,1,0.995,0.6965,1.29839,2.56156,1.28981,0.000395194,0.000395194,0.000395194
65,32.2331,1.45384,2.10123,1.49592,0.59048,1,0.995,0.6965,1.29839,2.56156,1.28981,0.000390905,0.000390905,0.000390905
66,32.7455,1.75171,2.47903,1.68274,0.00585,1,0.995,0.6965,1.06128,2.8285,1.20473,0.000386286,0.000386286,0.000386286
67,33.2464,1.95697,2.8947,1.72522,0.00585,1,0.995,0.6965,1.06128,2.8285,1.20473,0.000381336,0.000381336,0.000381336
68,33.7672,1.58932,2.19154,1.55302,0.00585,1,0.995,0.6965,1.06128,2.8285,1.20473,0.000376057,0.000376057,0.000376057
69,34.2538,1.79274,2.64931,1.5995,0.00562,1,0.995,0.796,1.01621,3.05766,1.20339,0.000370447,0.000370447,0.000370447
70,34.7787,1.68656,2.26703,1.54451,0.00562,1,0.995,0.796,1.01621,3.05766,1.20339,0.000364508,0.000364508,0.000364508
71,35.2912,1.49562,2.23707,1.47444,0.00562,1,0.995,0.796,1.01621,3.05766,1.20339,0.000358238,0.000358238,0.000358238
72,35.7802,1.52446,1.97351,1.47686,0.00568,1,0.995,0.6965,0.97887,3.06413,1.18236,0.000351639,0.000351639,0.000351639
73,36.2527,1.10263,2.0104,1.20763,0.00568,1,0.995,0.6965,0.97887,3.06413,1.18236,0.000344709,0.000344709,0.000344709
74,36.7079,1.40682,2.53497,1.30006,0.00568,1,0.995,0.6965,0.97887,3.06413,1.18236,0.000337449,0.000337449,0.000337449
75,37.3224,1.54897,2.20662,1.48823,0.00581,1,0.995,0.796,0.76275,2.9467,1.11596,0.000329859,0.000329859,0.000329859
76,37.8026,1.23511,1.79925,1.44618,0.00581,1,0.995,0.796,0.76275,2.9467,1.11596,0.000321939,0.000321939,0.000321939
77,38.2928,1.66022,2.22825,1.46335,0.00581,1,0.995,0.796,0.76275,2.9467,1.11596,0.000313689,0.000313689,0.000313689
78,38.772,1.22377,1.90311,1.24679,0.00575,1,0.995,0.8955,0.70125,2.7768,1.07003,0.000305109,0.000305109,0.000305109
79,39.2296,1.22635,2.09039,1.39583,0.00575,1,0.995,0.8955,0.70125,2.7768,1.07003,0.000296199,0.000296199,0.000296199
80,39.6992,1.46116,2.21482,1.41169,0.00575,1,0.995,0.8955,0.70125,2.7768,1.07003,0.000286959,0.000286959,0.000286959
81,40.1959,1.34203,1.89369,1.3767,0.62833,1,0.995,0.8955,0.69384,2.55983,1.04871,0.000277389,0.000277389,0.000277389
82,40.6592,1.36347,1.54359,1.34117,0.62833,1,0.995,0.8955,0.69384,2.55983,1.04871,0.000267488,0.000267488,0.000267488
83,41.1227,1.98304,2.5912,1.83205,0.62833,1,0.995,0.8955,0.69384,2.55983,1.04871,0.000257258,0.000257258,0.000257258
84,41.5591,1.70575,2.50156,1.49365,0.75341,1,0.995,0.8955,0.6108,2.44195,1.03078,0.000246698,0.000246698,0.000246698
85,41.9894,1.50117,1.74731,1.36271,0.75341,1,0.995,0.8955,0.6108,2.44195,1.03078,0.000235807,0.000235807,0.000235807
86,42.4409,1.05527,1.87787,1.28433,0.75341,1,0.995,0.8955,0.6108,2.44195,1.03078,0.000224587,0.000224587,0.000224587
87,42.8932,1.01632,2.14558,1.30045,0.75341,1,0.995,0.8955,0.6108,2.44195,1.03078,0.000213036,0.000213036,0.000213036
88,43.3628,1.25067,1.56732,1.31919,0.82666,1,0.995,0.8955,0.55435,2.31656,1.02351,0.000201155,0.000201155,0.000201155
89,43.8055,1.27082,1.72069,1.36959,0.82666,1,0.995,0.8955,0.55435,2.31656,1.02351,0.000188944,0.000188944,0.000188944
90,44.2443,1.05942,2.04279,1.2281,0.82666,1,0.995,0.8955,0.55435,2.31656,1.02351,0.000176404,0.000176404,0.000176404
91,45.5681,1.17113,2.25396,1.35053,0.82666,1,0.995,0.8955,0.55435,2.31656,1.02351,0.000163533,0.000163533,0.000163533
92,46.0944,1.10313,1.73118,1.26154,0.87088,1,0.995,0.8955,0.54555,2.24811,1.01609,0.000150332,0.000150332,0.000150332
93,46.5786,1.15113,1.98826,1.2409,0.87088,1,0.995,0.8955,0.54555,2.24811,1.01609,0.000136801,0.000136801,0.000136801
94,47.0226,1.04726,1.80071,1.10044,0.87088,1,0.995,0.8955,0.54555,2.24811,1.01609,0.00012294,0.00012294,0.00012294
95,47.467,1.07679,1.84844,1.28048,0.87088,1,0.995,0.8955,0.54555,2.24811,1.01609,0.000108748,0.000108748,0.000108748
96,47.9065,1.0467,1.80791,1.14104,0.89898,1,0.995,0.8955,0.55417,2.14458,1.00466,9.42272e-05,9.42272e-05,9.42272e-05
97,48.341,1.53415,2.18473,1.4956,0.89898,1,0.995,0.8955,0.55417,2.14458,1.00466,7.93759e-05,7.93759e-05,7.93759e-05
98,48.7761,1.19187,2.01659,1.28063,0.89898,1,0.995,0.8955,0.55417,2.14458,1.00466,6.41945e-05,6.41945e-05,6.41945e-05
99,49.2074,1.00449,1.64392,1.20276,0.89898,1,0.995,0.8955,0.55417,2.14458,1.00466,4.86831e-05,4.86831e-05,4.86831e-05
100,49.6445,1.07074,1.80572,1.26752,0.9173,1,0.995,0.8955,0.52076,2.08743,0.99467,3.28416e-05,3.28416e-05,3.28416e-05
