epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.44069,4.02776,10.9463,2.99257,0,0,0,0,3.48197,11.5881,2.97191,0,0,0
1,3.96279,4.02776,10.9463,2.99257,0,0,0,0,3.48848,11.5405,2.97693,0,0,0
1,3.65053,4.02776,10.9463,2.99257,0,0,0,0,3.49571,11.4859,2.98262,0,0,0
1,3.73965,4.02776,10.9463,2.99257,0,0,0,0,3.50406,11.4318,2.98837,0,0,0
1,3.41871,4.02776,10.9463,2.99257,0,0,0,0,3.51199,11.3719,2.99381,0,0,0
1,3.38791,4.02776,10.9463,2.99257,0,0,0,0,3.52113,11.2883,3.00023,0,0,0
1,3.55704,4.02776,10.9463,2.99257,0,0,0,0,3.53031,11.1846,3.00693,0,0,0
1,3.62056,4.02776,10.9463,2.99257,0,0,0,0,3.53654,11.1501,3.01101,0,0,0
1,3.69609,4.02776,10.9463,2.99257,0,0,0,0,3.54656,11.1289,3.01165,0,0,0
1,3.8038,4.02776,10.9463,2.99257,0,0,0,0,3.55088,11.1196,3.01381,0,0,0
1,3.35545,4.02776,10.9463,2.99257,0,0,0,0,3.55585,11.1123,3.01464,0,0,0
1,3.43245,4.02776,10.9463,2.99257,0,0,0,0,3.56004,11.1089,3.0163,0,0,0
1,3.49898,4.02776,10.9463,2.99257,0,0,0,0,3.56361,11.1086,3.01773,0,0,0
1,965.902,4.02776,10.9463,2.99257,0,0,0,0,3.56665,11.0991,3.01903,0,0,0
1,11.4086,4.02776,10.9463,2.99257,0,0,0,0,3.56968,11.0855,3.02034,0,0,0
1,9.72013,4.02776,10.9463,2.99257,0,0,0,0,3.57215,11.0558,3.02166,0,0,0
1,579.933,4.02776,10.9463,2.99257,0,0,0,0,3.57112,11.0214,3.02014,0,0,0
1,10.2728,4.02776,10.9463,2.99257,0,0,0,0,3.57171,10.9951,3.02064,0,0,0
1,10.2923,4.02776,10.9463,2.99257,0,0,0,0,3.57258,10.9672,3.02106,0,0,0
1,3.6374,4.02776,10.9463,2.99257,0,0,0,0,3.57331,10.9407,3.02146,0,0,0
1,6.74735,4.02776,10.9463,2.99257,0,0,0,0,3.57174,10.9025,3.02281,0,0,0
1,3.57706,4.02776,10.9463,2.99257,0,0,0,0,3.57213,10.8639,3.02282,0,0,0
1,3.30171,4.02776,10.9463,2.99257,0,0,0,0,3.57272,10.8246,3.02293,0,0,0
1,3.34586,4.02776,10.9463,2.99257,0,0,0,0,3.57471,10.791,3.02343,0,0,0
1,927.313,4.02776,10.9463,2.99257,0,0,0,0,3.57703,10.7563,3.02406,0,0,0
1,3.80314,4.02776,10.9463,2.99257,0,0,0,0,3.57942,10.7212,3.02456,0,0,0
1,4.52818,4.02776,10.9463,2.99257,0,0,0,0,3.59082,10.6652,3.02593,0,0,0
1,6.34871,4.02776,10.9463,2.99257,0,0,0,0,3.59743,10.6385,3.03688,0,0,0
1,3.33429,4.02776,10.9463,2.99257,0,0,0,0,3.60133,10.6242,3.03879,0,0,0
1,3.37166,4.02776,10.9463,2.99257,0,0,0,0,3.60455,10.6158,3.04089,0,0,0
1,3.78057,4.02776,10.9463,2.99257,0,0,0,0,3.60742,10.5991,3.04285,0,0,0
1,3.8304,4.02776,10.9463,2.99257,0,0,0,0,3.60054,10.593,3.03146,0,0,0
1,3.46425,4.02776,10.9463,2.99257,0,0,0,0,3.60313,10.5573,3.03326,0,0,0
1,3.38853,4.02776,10.9463,2.99257,0,0,0,0,3.60023,10.5076,3.02709,0,0,0
1,3.36563,4.02776,10.9463,2.99257,0,0,0,0,3.60033,10.4523,3.02671,0,0,0
1,3.39088,4.02776,10.9463,2.99257,0,0,0,0,3.59976,10.3894,3.02601,0,0,0
1,3.50181,4.02776,10.9463,2.99257,0,0,0,0,3.59746,10.3496,3.02363,0,0,0
1,3.78047,4.02776,10.9463,2.99257,0,0,0,0,3.59666,10.3203,3.02238,0,0,0
1,3.35656,4.02776,10.9463,2.99257,0,0,0,0,3.60316,10.3484,3.02601,0,0,0
1,3.36787,4.02776,10.9463,2.99257,0,0,0,0,3.60853,10.3779,3.02924,0,0,0
1,3.34054,4.02776,10.9463,2.99257,0,0,0,0,3.61085,10.3773,3.03053,0,0,0
1,379.95,4.02776,10.9463,2.99257,0,0,0,0,3.61385,10.3729,3.03355,0,0,0
